path,category,risk_level,recommended_action,commit_candidate,ignore_candidate,move_candidate,evidence,notes
.git_corrupto_backup_20260425/objects/b5/732fb6aba05f42788602ab5a70e6d295cb1c51,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b5/890e37f610390d9255762693301216d4f2d589,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b5/905e32266fd7f8f4d6831703924098402d2e2a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b5/a62354f211e78cea95eee8db7d270825d32be8,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b5/bc35cc26d2415040d0cbe517e25562322c7314,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b5/eead20ae779f2976d2513c08994854a67e7ee2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/00584e980e130f9562841255aa27f5290a1984,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/0b10fe99c720165de180d5f126831655681a7d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/474ac689bde8af333dae9947d3d1d2cd5f8c02,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/5e5103819d70c25c58708e84d9dd281329e653,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/5f07cf3f88c994ba535b961d52b3780ce18db1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/76775e7e74733b2d91a4ed7d4f9a3767a25980,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/9a31bc6c9ca186480075c059ae13ada306cd16,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/9eab761a95f0285a25cc277f1fd3dbb0ef7ad1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/c4a98ead4575b0bbae658097854217e91af82a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b6/edf0a47ec6e7d76162df7c90e8a1587921e342,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/15b1149a560dbb65dca2384201bead96748415,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/15de4a240de284f97a4d3a1f1e798a8cbeea4b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/44a91b09a65833cb28f2749c0399804c878104,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/468471ae26d427e652f2ae23facbf4b6151d1b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/5cd0808635c4247b6383ee59cfd1dc96b3f925,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/64624e36b0284b99ebe79bcf6ded03fa253f6b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/93d9001bbb6e2a0cc7f7d0a6184cca2c6d0ca3,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/9f489cd75baf565e9e4b400eac58234928a068,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/a97b5455de09f7f715918ee30bfead1e15a7ac,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/bb216631e512db87a2da52884d0ad2cb88ed6f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/c86ada2df44e936141c35c9e4935308a3c2e02,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/e2afe5c1a12214e11d0f60c8c2e049c28dd2c3,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/e48ccf0eee828956cb7a750f9df7ea9399b9d6,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b7/f590cf8328e7513e8138f6aaeb1cc6436c4ff1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/1ec4b30b9bdcec7fbd38a3e3844419efb3eb1d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/3223e59ec9a9654f1fda6616bf0bb205817812,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/68bef765783dd28b217ae4e1de750f47f5b306,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/741a3f8a6091937e71f8597535039981fa2d72,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/9263bb95de6162fa6fd6b68fd09dfd8aa9912e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/92c2fe9e517d68fab416781fc6e20de129381e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/aa2f7ae039a4a4a5be9c94d747c45081b3cc11,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/b0e0799fa35b859a6d3155d7f240a7b61dbe73,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/bfd9a7de6f355b41d5c7cc15e704b7775cb7e4,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/e0cf6939ff158beeb0336bcf9525c18bc5883c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b8/ee3e63b3a450dac0a3e01cc38b6c426b044453,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/13c1d2c70a570c9004fc9f788f19abe904f3e9,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/1eb3d325b7b4fca74827500c6086d9d00c12a6,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/425da1e3b96a575586470cea79acc7d941f301,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/5cdb692272de9ec480248219b3ee94bdd3f7cc,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/6d83ee6a9280bcba76f8a86a5716f996af1432,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/8a38e9e9dd6293b4e8006d10e41a38004607bb,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/ae95c36a62f118558931f04ff3f2eca9cd54aa,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/b82e16a65e53f99ba5111d99bbcc72a9c16670,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/f5d752698400b8f99cf74f20e0affd44ec9f36,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/b9/fb96e4bcf166cf4776c9968d3b6fd65c55dbd0,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/00324eefb79a17ed039114b7483c12769ea047,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/2f854cdb97a9da98b7e3c1a19c6eae0e0102ac,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/69f0b90a0141f2df29246636031c7949a4c0c2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/6dacf8debbb2face29524053ea7cd60e5bfbf9,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/b3d16f451e63bbf6c2a9818fc0f63520520a52,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/bfb45fb1127951f7266f54dd6be29ca19a81ee,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/ba/fb6c3f73364028ec8627af44dbc18a6c6b7262,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/045c5e1e749941d1344bf903e9d4a7c67b7851,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/052aeb50e1f66bb9c78a96dc6a3c924f11a725,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/744c80efe03e346c238120b70946cf00061e94,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/7fc08f9c45daa3b6e68cca4d2e47be72ef4897,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/821aa801f8300c3db9f91d4da3e612d03086d2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/c3215d486f3eb50272924b3f828078a8f19166,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/c3b932ef93fcb48fb901a03bf3ef1c52b173be,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bb/d075f76ff87d6cfb45ccb044a8431bb35d52d2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/0420bd0a45a9d9d3bd07618b137ef739a83305,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/0ae1278ba3afc1444f758bd1ef989276d4cd24,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/11aa7093deae4b8e8fac64d398ab1d6a2e1aeb,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/14f45561edebbce1e80aa77162e9ac972c39d4,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/32fb018058c54900962d76f42a2825247c6137,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/3348f7f8464d4233d6dd0c17ac99af7c364937,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/3440792ac0be5ab052df4ea44fead08fea7ea3,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/7559e79dead86a05df21c3546d9db4e3c29d31,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/9f6aefc0d1c285e1f5e43d856e7eabc6776e61,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/a5490ca8bdbcf623db17f610a15cd2fa543b75,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/be9e314da65fce3c0b7fa0107b1fc499ee600e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/c9737565c441e83e8823213985538a9d92c8ec,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/f4f0556e79875957b084349741324e51fd4d65,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/f89997a54e002878797735018da58e6961dd77,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bc/fd63df7c7a493b2103ff3647f5366a5e171b11,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/01198feeabfa943de49b358eaebb42ce21eda8,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/1afc2486bf41bb4516fda29205d12243cadab2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/1ddbba371e36d5c39f4478d051fb64a34e5d32,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/78746c8ecc43d62d7f9e4b371268946e8a3a5a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/855a1c90b00a6b00740bc600761ff83f6d81e7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/884435469eefeffb11613d0935c68f3682d246,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/c3ff20d5c6c78e515b00a683c7e82344f6b87b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/eeaaac905cf0de90a2d4386849c593caa92e9e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bd/fdf75de3650eafac12ffba8adcba8ae45e2e6d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/1016ff4a21f30dcdd1226ea597b67935ef2787,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/496bbcfa5d70c1e8b84575b679c884aaf19635,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/69c8af783bf050aefca6ba663d8420e0219c6b,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/769641a9acc8e81319e6abf2a16e2137c347d1,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/77bca91a5f117b4835ddf867bbc9b67f6f597d,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/7c6b4e80e064525c3b5018fed7b139201697fc,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/8e59cf1f8b7dc2b2428f0e854d973fce04468f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/b2595ca53bee318149951ac39685ff1a71e01e,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/d26ffccf9e43ea359306c46f21ef13543032fa,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/be/e6f81956c601ad046efc7f1eccd6038151c6d5,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bf/40360907363abd2fbd7651c65cb77c7b943686,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bf/45c91353f281d03363bcd9e0c5ae824999a158,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bf/7204bff9e67cc336b3b56015a89bab17e44125,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bf/9033a4309acfa005616245493b26bf780acdef,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/bf/951a7ad76841f0a66d0751a50147e79163d66a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/09243dd9c238a968b9a21ee6ae565bbc2e6fc4,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/15bded357728b8a6372115a6062e2124fa3ad7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/2f9866a006bbde931d05df2b2ad490ee9bfbe7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/40a7b575be755e880db2ae84961fcedf9c81f5,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/47a40382cea97b214be5649554ef2dcd46f03c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/4c143a7bddeba6a97b0fad78bf8cf0cefd07fb,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/653b277681f8ec9f77d0e406ea329c3e88614a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/66d28a4245cdb982ae3692f94412f53013f018,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/db2d01d380f8d56a5ce82ef44355b68b8eaad2,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c0/fe71334fed297a800949acdab4d04fe2056d9a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/127c664a16d2cd0c227b2f23452cb1c270ef65,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/3217baf5491c1a7bbffc61101bf3080cf3acbb,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/35c55283a1b894d222efc527343fccf861c6f7,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/41e333fffdf64449887798eea316bfcd4319fc,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/e23230b29fd2effc0e3e00403ddac988c01785,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c1/ee55a2d855fe70195994c4cc18de25f7cc8fee,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/233b6eadae13e2b00ad1fbbbe43a3375654ffd,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/3c8ea9dad34c1addf5506ad8283e61a122f703,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/62aaefada43b1ee15cc15c14c987c493b9b8aa,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/640e3b6f6044775edc70312511dd3ee3c33d6f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/6549d36d96b74edf44c8675cf5817aed7fce09,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/a9b779d455220e674a7e5f0b34b7442517104f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c2/ebc4cd06da0b94b8738c1b4b5a8c67ddef4aa9,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/04de3b1bd7579b6cca99c3b6a58716e66cf92f,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/0a4af24c34d4f52013edcca03f81891fae6436,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/28c6e08b20a20a1de47d823e007ee73812a438,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/4eca10e0996d7787698a0ab77678aab4c1ba2a,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/6b58f9ea2981f53777bb68ae5be518d2df57fc,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/817a18e2c75923f9745bdda2aef37ef7c51a07,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/860a118b9d31b3b53cc8ca0497b96e6b3b5e47,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/b24cd76334f7feb8d735b217687bd757111aba,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/d21a521575a8cb401d7487934bc9830b7c5fd3,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c3/e9bf6665ef707040dd618ccd1f48d74d381a49,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c4/099827b06bbf2d19c94880a08e1da90b051548,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c4/09add7f608b79ffcb8fce4a8341ca1544a94ef,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
.git_corrupto_backup_20260425/objects/c4/1271266c4a88cb44a21142eeda317535d2967c,backup local,medium,ignore_or_move_off_repo,no,yes,yes,backup_path_pattern,Candidato .gitignore + copia D:
